t_s,mode,wall,x_m,y_m,z_m,nose_x,nose_z,roll_rad,pitch_rad,heading_rad,desired_heading_rad,heading_error_rad,clearance_m,vx_mps,vy_mps,vz_mps,wx_radps,wy_radps,wz_radps,left_effort,right_effort,wp_x,wp_z
1.104,self_right,none,-0.18438339343282387,0.8609430976331239,-5.74226817287149,-0.15620769866630474,-5.3232143216489725,1.3921589459173753,-0.15912944545505017,0.06713540787965395,-1.5833036084102687,-1.6504390162899227,4.6767856783510275,-0.09360952695920756,0.13462947678683118,0.37780950368821703,-0.040422958354348594,0.545351417596814,-0.02623125923969132,0.005000822050684215,0.13925181357346733,-4.8,-5.8
1.12,cruise,none,-0.1858844476853222,0.863083996129622,-5.736280425087987,-0.15789226272442647,-5.317214275678237,1.392114567313519,-0.15025594835998257,0.06669749969812287,-1.584605154086523,-1.6513026537846458,4.682785724321763,-0.09381589078114526,0.13380615603113483,0.37423423646893345,-0.039818424686597874,0.5531727411271208,-0.027796622182623406,0.02960499152410236,0.9519466797019693,-4.8,-5.8
1.136,self_right,none,-0.1881040373894844,0.8628957567390327,-5.7303966741323515,-0.1604087320638703,-5.311310799802375,1.3965293225983058,-0.13664043092424255,0.06598908496080297,-1.5858873094586892,-1.651876394419492,4.688689200197625,-0.13872435651013781,-0.011764961911829658,0.36773443472718387,0.21607856189407723,0.8672155894668114,-0.0048300078258999846,0.003904376448205151,0.14568880415468702,-4.8,-5.8
1.152,self_right,none,-0.19009384897175224,0.863740141398953,-5.724427535431322,-0.16253357978741198,-5.305332759082956,1.3984520013311297,-0.1269451611052448,0.06566687246401905,-1.5871883515425662,-1.6528552240065852,4.694667240917044,-0.12436322389174033,0.052774041245022135,0.37307116881435415,0.07900847676854106,0.6124828825866853,-0.004346697501228008,0.0033937169689577935,0.14788760914289426,-4.8,-5.8
1.168,self_right,none,-0.192026181378077,0.8651512524566426,-5.718509458975468,-0.16455262115343353,-5.299408989530989,1.3994136254048737,-0.11829795394771374,0.06545997804455604,-1.5884791632201554,-1.6539391412647113,4.700591010469011,-0.12077077539529804,0.08819444110559782,0.3698797784908702,0.024114004816180507,0.5432007520497385,-0.005579546591819356,0.0029107820503774507,0.1493338058911692,-4.8,-5.8
1.184,self_right,none,-0.19387817879553618,0.8668822665820917,-5.71267834747962,-0.1665869156976431,-5.293565967611736,1.399858370599787,-0.1089496176159868,0.06502501185661026,-1.5897517945727158,-1.654776806429326,4.706434032388264,-0.11574983859119785,0.10818838284056667,0.36444446849052026,-0.010533659192084183,0.584832784884332,-0.024033792043879797,0.0024575834519683175,0.14997278337076397,-4.8,-5.8
1.2,self_right,none,-0.19575976458595104,0.868819654896023,-5.706841987292443,-0.1686511164416924,-5.287717756072402,1.3998972058088544,-0.10023979990502753,0.06458929967623118,-1.5910266577044303,-1.6556159573806615,4.712282243927598,-0.11759911190092867,0.12108676962070668,0.36477251169850855,-0.032845299812459657,0.5433806313643514,-0.026978599596184673,0.0020361329332345716,0.02398534205306571,-4.8,-5.8
1.216,self_right,none,-0.19775627346160218,0.8709747902965623,-5.700703038352031,-0.1706871344861653,-5.2815762535778665,1.3993850708993487,-0.09431460132903326,0.06449503395381952,-1.5923687518574101,-1.6568637858112296,4.7184237464221335,-0.1247818047281957,0.13469596253370988,0.3836843087757943,-0.05567596669894753,0.36750022266992405,-0.009000403612204885,0.0016484422536804048,0.023921222457826918,-4.8,-5.8
1.232,self_right,none,-0.19982512737538205,0.8732306229610084,-5.694430086297079,-0.1728074271356398,-5.275299982541986,1.3988059260836623,-0.08848193591208361,0.06437230609715897,-1.5937414080740668,-1.6581137141712259,4.724700017458014,-0.12930336961124106,0.1409895415278797,0.39205950343447754,-0.05944339408276323,0.36146520458887216,-0.010974203160493136,0.001296523172809982,0.02380800335718915,-4.8,-5.8
1.248,self_right,none,-0.20195511729765572,0.8755225968798128,-5.6881291980989666,-0.17504723488929508,-5.268992029782558,1.3981766763211303,-0.08233022652073442,0.06411029460175134,-1.5951216081943653,-1.6592319027961167,4.731007970217442,-0.13312437014210507,0.14324836992527734,0.3938055123820526,-0.06378682749007378,0.3811743956893387,-0.019730512500517022,0.000982387450127508,0.023647696510656603,-4.8,-5.8
1.264,self_right,none,-0.20419632848044436,0.8778625504360592,-5.681711766202595,-0.17739263218831047,-5.26256792231952,1.3974034072400099,-0.07684611132692376,0.06386172374263827,-1.5965289586020055,-1.6603906823446437,4.73743207768048,-0.1400756989242893,0.14624709726540247,0.4010894935232662,-0.06999468615288248,0.33897612035821345,-0.019378075924109225,0.00070804684513715,0.02344231367773346,-4.8,-5.8
1.28,self_right,none,-0.20655454935996706,0.8802453332477839,-5.675156157928676,-0.17983393021932012,-5.256007009638069,1.3965197390031736,-0.0721153408801715,0.06366351821786206,-1.5979683302704946,-1.6616318484883565,4.743992990361931,-0.14738880497016876,0.14892392573279048,0.40972551711991,-0.0738045398581017,0.29156342386299494,-0.01649757075184707,0.0004755131173430973,0.02319386661792389,-4.8,-5.8
1.296,self_right,none,-0.20901734811583741,0.8826592596617796,-5.668478351107365,-0.18236192648030786,-5.2493250515886425,1.3955451801159782,-0.0680510452651961,0.06350797171992138,-1.599436314512917,-1.6629442862328383,4.7506749484113575,-0.1539249222418969,0.15087040087473425,0.4173629263319127,-0.07677884193388944,0.24964458116793287,-0.013986934149121118,0.00028679802624953065,0.022904367090732083,-4.8,-5.8
1.312,self_right,none,-0.21157670538281587,0.8850954155225534,-5.661695389285921,-0.18497177669835674,-5.242538881797733,1.3944951004818054,-0.06458002369861646,0.06338750801882348,-1.6009292808274715,-1.664316788846295,4.757461118202267,-0.15995982918615365,0.1522597412983668,0.42393511384023236,-0.07910911698726206,0.21235041605475144,-0.011878085970049645,0.0001439133313606362,0.022575826855662222,-4.8,-5.8
1.328,self_right,none,-0.21422713963556927,0.8875467708081602,-5.6548240047725935,-0.1876619306729371,-5.235664978062239,1.3933827669622378,-0.06163032277224117,0.06329274722726731,-1.6024436693904092,-1.6657364166176765,4.764335021937761,-0.1656521407970883,0.1532097053504228,0.42946153208297166,-0.08091276874613414,0.1795949877833652,-0.010306768478494318,4.88707921805922e-05,0.0222102576722185,-4.8,-5.8
1.344,self_right,none,-0.21696460269372836,0.8900075000897067,-5.647880116065674,-0.19043318880814344,-5.2287189488790755,1.392220561243851,-0.05912735187830733,0.0632121215253578,-1.603976096069017,-1.6671882175943749,4.7712810511209245,-0.17109144113494332,0.15379558009665695,0.43399304418245155,-0.08224891005012591,0.15153983202234375,-0.009422235363935109,3.6821682135874668e-06,0.02180967129990509,-4.8,-5.8
1.36,self_right,none,-0.21978564805240522,0.8924725664960137,-5.640878623919288,-0.19328788504941072,-5.2217153281074555,1.3910205573571632,-0.05699182352194549,0.06313184024034794,-1.605523392726898,-1.668655232967246,4.7782846718925445,-0.17631533491730378,0.15406665039418768,0.43759325914913616,-0.08315056416485335,0.12847755284782728,-0.009369620492970007,0.00016877065565613466,0.021376079498226182,-4.8,-5.8
1.376,self_right,none,-0.2227683467976182,0.8950088735976379,-5.633620510715453,-0.1965969163919371,-5.214436713043691,1.389600600329687,-0.05196812676409098,0.06235332598684154,-1.607129700794589,-1.6694830267814307,4.785563286956309,-0.1864186715758112,0.15851919385151605,0.45363207523968924,-0.10812868073978413,0.3078075776156828,-0.05348972024750888,0.0011168550909374663,0.02091149402668594,-4.8,-5.8
1.392,self_right,none,-0.2257660539652312,0.8974486411176998,-5.626585314782065,-0.19985262402278714,-5.207385488746058,1.388352240752197,-0.04798085050273166,0.06173785486408341,-1.608689376917817,-1.6704272317819004,4.792614511253942,-0.1873566979758118,0.15248547000387322,0.43969974583674565,-0.09322744968523523,0.2438937720003821,-0.04236446548583885,0.0028516796591184996,0.020417926644788573,-4.8,-5.8
1.408,self_right,none,-0.22881337418967665,0.8998608915081469,-5.619603847875202,-0.2030178720060076,-5.20039674861865,1.3871802667292477,-0.04589631361614922,0.06145654097117603,-1.6102396060573816,-1.6716961470285576,4.79960325138135,-0.19045751402784067,0.1507656494029365,0.4363416816789438,-0.08104901674801425,0.12553244172526987,-0.021019033315894296,0.005318633331451379,0.019897389112038238,-4.8,-5.8
1.424,self_right,none,-0.23190637159164496,0.9022564104058964,-5.612655094291262,-0.20608768173473002,-5.193449422509412,1.3860567398693895,-0.04570190816414084,0.06151185423462084,-1.6117849736397074,-1.6732968278743283,4.806550577490588,-0.1933123376230196,0.1497199311093474,0.43429709899622,-0.07076084048314693,0.00781717892674326,0.00024216959505420077,0.008463105079188092,0.019351893187939142,-4.8,-5.8
1.44,self_right,none,-0.23503607384665104,0.9046366966485238,-5.605733115841095,-0.20905831366864694,-5.186537271424509,1.3849762499276084,-0.047299456703844604,0.06189131518765374,-1.6133267259252233,-1.675218041112877,4.813462728575491,-0.19560639093788085,0.1487678901642065,0.4326236531354306,-0.06117248664844218,-0.10381640746006093,0.020577220033411038,0.012230483873580758,0.01878345063199546,-4.8,-5.8
1.456,self_right,none,-0.23819300378378486,0.9070001000397776,-5.59883604601859,-0.21192661635240878,-5.179658187715811,1.3839399753097972,-0.050575961049844555,0.06257985596853195,-1.6148652040468527,-1.6774450600153847,4.820341812284189,-0.19730812107086415,0.14771271195336813,0.43106686390652976,-0.051827995383319586,-0.20840866003844685,0.03986550400100692,0.016566158685881543,0.01819407320371137,-4.8,-5.8
1.472,self_right,none,-0.24136843981369835,0.909343426181535,-5.591964550534207,-0.2146908133927977,-5.172812663685839,1.3829512795350154,-0.05541445551808977,0.06356094714158644,-1.6164001903131289,-1.6799611374547152,4.827187336314161,-0.19846475186959323,0.14645788385983416,0.42946846777396175,-0.04252397600107997,-0.30569455915418675,0.05804496662664603,0.02141551848734237,0.017585772662591058,-4.8,-5.8
1.488,self_right,none,-0.24455496687146502,0.9116626335372774,-5.5851212403289185,-0.21735113081840546,-5.166003176647576,1.3820143025602205,-0.06169607947707083,0.06481641278892122,-1.6179310422443929,-1.6827474550333141,4.833996823352424,-0.19915794111041787,0.14495045973390272,0.4277068878305306,-0.03315724666050885,-0.3955442961041514,0.07503949544234763,0.026723952249215383,0.016960560768138712,-4.8,-5.8
1.504,self_right,none,-0.24774211535374066,0.9139463150996532,-5.578330325730132,-0.2199208066921231,-5.159252797360553,1.3811565137328436,-0.06908951641749898,0.06628975028369447,-1.6194523398716674,-1.685742090155362,4.840747202639447,-0.1991967801422278,0.1427300976484865,0.4244321624241377,-0.02311282664867744,-0.4646039538199576,0.08858025646054474,0.032436848942752804,0.016320449279858498,-4.8,-5.8
1.52,self_right,none,-0.2509253900017996,0.9161874462516413,-5.57160415575896,-0.22241162700492006,-5.152573172036088,1.380389494826963,-0.07738704401578077,0.06794217158167454,-1.6209613040066162,-1.6889034755882908,4.847426827963912,-0.1989546655036821,0.14007069699925812,0.4203856231982241,-0.01292283879265702,-0.5206374722529378,0.09976851320614832,0.03849959753920645,0.015667449957254623,-4.8,-5.8
1.536,self_right,none,-0.2541025410494794,0.9183808289129091,-5.564951176840572,-0.22483191828908405,-5.145972381860183,1.379714563930923,-0.08647866372663933,0.06974849789661527,-1.6224560253594784,-1.6922045232560936,4.854027618139817,-0.19857194047998553,0.1370864163292379,0.4158111823992683,-0.0028534166286779405,-0.5697763985286184,0.10944306404066875,0.044857587009828545,0.015003574559831256,-4.8,-5.8
1.552,self_right,none,-0.25727293369055015,0.9205213868984397,-5.558380407676741,-0.22719156457380146,-5.139459041270035,1.379134105286534,-0.09626349803575597,0.07168368335354285,-1.623934481147506,-1.6956181645010489,4.860540958729965,-0.1981495400669251,0.13378487409566137,0.4106730727394416,0.0071734204681894,-0.6125814907225775,0.1176388756890612,0.051456206325871286,0.014330834847092577,-4.8,-5.8
1.568,self_right,none,-0.26043784612198323,0.9226047178476928,-5.551899573793691,-0.2295014960834837,-5.133040477860112,1.3786502296356475,-0.10665433360739328,0.07372474461808114,-1.6253949508179972,-1.6991196954360783,4.866959522139888,-0.19780702696456595,0.13020818432832418,0.4050521176906229,0.01716731400820604,-0.6499032578741649,0.12450324662372819,0.0582408444585865,0.013651242578542782,-4.8,-5.8
1.584,self_right,none,-0.26359978376040816,0.9246271576837315,-5.545514795899556,-0.23177285176779175,-5.1267224292070175,1.3782643291328123,-0.11757611935064133,0.07585112213495983,-1.6268360800141843,-1.7026872021491442,4.8732775707929825,-0.19762110240155803,0.1264024897524164,0.39904861838346417,0.027103340291005674,-0.6825014569151054,0.1302001803946065,0.06515689037922652,0.012966809513686034,-4.8,-5.8
1.6,self_right,none,-0.26676084217237,0.9265857311645036,-5.539230680117545,-0.2340137888657463,-5.120509256615316,1.377976987290046,-0.12897562896198364,0.07804838970138155,-1.628256842918652,-1.7063052326200334,4.879490743384684,-0.19756615074761638,0.12241084254825506,0.39275723637565213,0.03700074178085562,-0.7117392520639148,0.13512094798702587,0.07214973305904317,0.012279547412026545,-4.8,-5.8
1.616,self_right,none,-0.26993468071155924,0.9284882822818117,-5.5330206219102545,-0.23628101485145622,-5.114371089754567,1.377771360358666,-0.14039939767130602,0.08021376740669896,-1.629663230260978,-1.7098769976676769,4.885628910245433,-0.1983649086993277,0.1189094448317559,0.38812863795569574,0.04374449507552118,-0.7127661889592586,0.133610396792002,0.07916476146928868,0.011591468033068476,-4.8,-5.8
1.632,self_right,none,-0.2731304599363809,0.9303449017106988,-5.526846675169911,-0.23859975957159116,-5.108268569277692,1.3776478146402873,-0.15164481504476018,0.08230885873915054,-1.6310636993050993,-1.7133725580442498,4.891731430722308,-0.19973620155135538,0.11603871430544807,0.38587167127146277,0.04943703479077566,-0.7011471775446233,0.1298197144795768,0.08614736458121522,0.01090458313631601,-4.8,-5.8
1.648,self_right,none,-0.2763486530704775,0.9321566564519372,-5.520700579825884,-0.2409668883160458,-5.10219355393162,1.377610566411224,-0.16273657323125346,0.08434225788598153,-1.6324600812649586,-1.7168023391509402,4.89780644606838,-0.201137070881038,0.11323467132739963,0.38413095900168104,0.055406613203535175,-0.6910284728844164,0.12672304744450807,0.0930429313660746,0.010220904481273344,-4.8,-5.8
1.664,self_right,none,-0.2795877712927682,0.9339219699571537,-5.514586199215358,-0.24337765199008643,-5.096150030534775,1.3776602703227405,-0.17371590305569734,0.08632173339433001,-1.6338515133069818,-1.7201732467013118,4.903849969465225,-0.20244488889316778,0.11033209407602676,0.38214878815785835,0.06153663249227578,-0.6834574781611028,0.1242374004751245,0.09979685079511909,0.009542443827444654,-4.8,-5.8
1.68,self_right,none,-0.28284592767798356,0.9356400326825598,-5.508506988610759,-0.2458278574951876,-5.090141523401282,1.3777966882027353,-0.18462044582222956,0.08825277797246264,-1.6352372131696502,-1.7234899911421129,4.909858476598718,-0.20363477407596137,0.10737892033787946,0.3799506627874507,0.06777215132999892,-0.6782149077441161,0.12220979665227416,0.10635451183960087,0.008871212934334108,-4.8,-5.8
1.696,self_right,none,-0.2861204657244561,0.9373108233289305,-5.502464822527943,-0.2483128001418924,-5.084169973858733,1.378018738441374,-0.19548626124109678,0.09014027078704973,-1.636616732049944,-1.7267570028369938,4.915830026141267,-0.20465862790453387,0.10442441539816555,0.3776353801759908,0.07406917545845809,-0.6752067040094804,0.12059011431307817,0.11266130347077173,0.00820922356144592,-4.8,-5.8
1.712,self_right,none,-0.2894074503039893,0.9389350445114582,-5.496459661729511,-0.25082661414965135,-5.078235416758428,1.3783245613230581,-0.20634623770983976,0.09198881281671775,-1.6379900202891602,-1.7299788331058779,4.921764583241572,-0.20543653622082378,0.10151382390798193,0.37532254990200625,0.08037727981710646,-0.6742398214631374,0.11934848352368987,0.11866261465988406,0.007558487468284241,-4.8,-5.8
1.728,self_right,none,-0.29270140902500524,0.9405140835802546,-5.490489393748192,-0.2533619095663163,-5.072335828915438,1.3787115879278151,-0.2172294242488625,0.09380297643364467,-1.6393574578489878,-1.7331604342826326,4.927664171084562,-0.20587242006349565,0.09868994179977555,0.37314174883244355,0.08664460739091939,-0.6750795759008538,0.11847009530310655,0.12430383437818968,0.006921016414353283,-4.8,-5.8
1.744,self_right,none,-0.2959952204366143,0.942049981202065,-5.484549800237555,-0.255909620635016,-5.066467099461086,1.3791765724028222,-0.22816037173755252,0.09558740070610793,-1.6407198586889975,-1.7363072593951054,4.933532900538914,-0.20586321322556486,0.09599360136315183,0.37122459441478384,0.09281561164112967,-0.6774504022304992,0.11794514175305572,0.12953035159694073,0.0062988221591572125,-4.8,-5.8
